claim_id,accident_year,line_of_business,risk_class,exposure,previous_claims,deductible,coverage_limit,development_month,claim_amount,reported_amount,paid_amount,reserve,litigated,status,report_lag_days
NEX-00016,2019,cyber_breach,D,12269000.0,5,500000.0,10000000.0,36,1129517.0,1032522.0,1049213.0,0.0,False,closed,37.0
NEX-00017,2019,cyber_breach,C,10612000.0,0,1000000.0,10000000.0,36,586857.0,595150.0,554107.0,41043.0,False,closed,17.0
NEX-00018,2019,d_and_o,A,12233000.0,1,500000.0,10000000.0,36,164414.0,175371.0,164308.0,11063.0,False,closed,22.0
NEX-00019,2019,business_interruption,B,7804000.0,2,500000.0,50000000.0,36,1022751.0,963415.0,1010310.0,0.0,False,closed,17.0
NEX-00020,2019,tech_eo,B,5630000.0,0,250000.0,50000000.0,36,264776.0,253807.0,256463.0,0.0,True,closed,37.0
NEX-00021,2019,business_interruption,A,11041000.0,1,500000.0,10000000.0,36,1838943.0,1871945.0,1756969.0,114976.0,False,closed,30.0
NEX-00022,2019,business_interruption,B,7382000.0,0,1000000.0,25000000.0,36,92235.0,98196.0,81075.0,17121.0,False,closed,16.0
NEX-00023,2019,cyber_breach,C,5276000.0,1,1000000.0,10000000.0,36,364232.0,399653.0,338097.0,61556.0,False,closed,23.0
NEX-00024,2019,business_interruption,B,15452000.0,2,500000.0,50000000.0,36,507919.0,471178.0,425072.0,46106.0,False,closed,8.0
NEX-00025,2019,cyber_breach,C,11637000.0,2,1000000.0,10000000.0,36,73355.0,68993.0,69827.0,0.0,False,closed,70.0
NEX-00026,2019,tech_eo,C,14705000.0,1,250000.0,25000000.0,36,8327185.0,8959203.0,7923634.0,1035569.0,False,closed,17.0
NEX-00027,2020,business_interruption,A,11133000.0,0,250000.0,50000000.0,36,151764.0,150969.0,127422.0,23547.0,True,closed,19.0
NEX-00028,2020,cyber_breach,B,5103000.0,0,500000.0,50000000.0,36,793887.0,888989.0,701835.0,187154.0,False,closed,31.0
NEX-00029,2020,d_and_o,A,9967000.0,1,1000000.0,50000000.0,36,545134.0,532902.0,526387.0,6515.0,False,closed,24.0
NEX-00030,2020,tech_eo,B,8547000.0,2,250000.0,10000000.0,36,1505610.0,1503236.0,1453690.0,49546.0,False,closed,11.0
NEX-00031,2020,d_and_o,B,16499000.0,1,1000000.0,25000000.0,36,770019.0,755972.0,688962.0,67010.0,False,closed,17.0
NEX-00032,2020,cyber_breach,B,37106000.0,1,500000.0,25000000.0,36,82908.0,85222.0,79060.0,6162.0,False,closed,24.0
NEX-00033,2020,cyber_breach,B,13375000.0,3,250000.0,50000000.0,36,312870.0,346828.0,278959.0,67869.0,False,closed,5.0
NEX-00034,2020,cyber_breach,C,8127000.0,4,250000.0,10000000.0,36,470464.0,515438.0,411501.0,103937.0,False,closed,6.0
NEX-00035,2020,cyber_breach,C,6683000.0,3,250000.0,25000000.0,36,1599593.0,1572353.0,1454314.0,118039.0,False,closed,16.0
NEX-00036,2020,cyber_breach,A,11668000.0,1,250000.0,50000000.0,36,86498.0,82927.0,72682.0,10245.0,False,closed,21.0
NEX-00037,2020,business_interruption,A,10985000.0,1,250000.0,25000000.0,36,398282.0,435947.0,343842.0,92105.0,False,closed,18.0
NEX-00038,2020,cyber_breach,A,6747000.0,0,1000000.0,10000000.0,36,28762.0,29011.0,27074.0,1937.0,False,closed,15.0
NEX-00039,2020,cyber_breach,D,12719000.0,1,500000.0,50000000.0,36,1290901.0,1356503.0,1231652.0,124851.0,False,closed,16.0
NEX-00040,2020,tech_eo,D,6749000.0,4,250000.0,25000000.0,36,231046.0,211667.0,187457.0,24210.0,False,closed,21.0
NEX-00041,2020,business_interruption,A,20925000.0,1,1000000.0,50000000.0,36,36659.0,39982.0,34700.0,5282.0,False,closed,24.0
NEX-00042,2020,cyber_breach,D,20414000.0,3,500000.0,25000000.0,36,494544.0,479140.0,476486.0,2654.0,True,closed,27.0
NEX-00043,2020,business_interruption,A,20641000.0,1,1000000.0,25000000.0,36,1868571.0,1885007.0,1661232.0,223775.0,False,closed,14.0
NEX-00044,2021,cyber_breach,C,11911000.0,1,250000.0,50000000.0,36,28000000.0,29400000.0,15400000.000000002,13999999.999999998,False,closed,7.0
NEX-00045,2021,tech_eo,B,17519000.0,2,500000.0,25000000.0,36,199511.0,219316.0,174563.0,44753.0,False,closed,52.0
NEX-00046,2021,cyber_breach,B,3018000.0,1,250000.0,10000000.0,36,70405.0,64961.0,66978.0,0.0,False,closed,44.0
NEX-00047,2021,d_and_o,C,11276000.0,1,1000000.0,50000000.0,36,509142.0,468607.0,455296.0,13311.0,False,closed,38.0
NEX-00048,2021,tech_eo,C,15745000.0,1,500000.0,10000000.0,36,907001.0,882459.0,806904.0,75555.0,False,closed,18.0
NEX-00049,2021,business_interruption,B,16877000.0,1,1000000.0,25000000.0,36,34374.0,38030.0,30154.0,7876.0,False,closed,34.0
NEX-00050,2021,cyber_breach,A,28086000.0,2,500000.0,25000000.0,36,466810.0,423521.0,413855.0,9666.0,False,closed,19.0
NEX-00051,2021,business_interruption,A,21167000.0,1,500000.0,25000000.0,36,54668.0,60244.0,45263.0,14981.0,False,closed,45.0
NEX-00052,2021,business_interruption,A,14030000.0,0,1000000.0,50000000.0,36,627471.0,649153.0,509637.0,139516.0,True,closed,3.0
NEX-00053,2021,tech_eo,B,13956000.0,0,250000.0,50000000.0,36,575251.0,526212.0,546948.0,0.0,False,closed,20.0
NEX-00054,2021,cyber_breach,B,17785000.0,3,500000.0,10000000.0,36,235139.0,241039.0,214658.0,26381.0,False,closed,48.0
NEX-00055,2021,d_and_o,D,9164000.0,3,250000.0,50000000.0,36,1109484.0,1110520.0,1036678.0,73842.0,False,closed,35.0
NEX-00056,2021,tech_eo,A,11761000.0,1,250000.0,10000000.0,36,263465.0,269808.0,253049.0,16759.0,False,closed,37.0
NEX-00057,2021,cyber_breach,C,18879000.0,1,1000000.0,10000000.0,36,191856.0,203787.0,162314.0,41473.0,False,closed,35.0
NEX-00058,2021,cyber_breach,B,31933000.0,0,1000000.0,25000000.0,36,37035.0,38861.0,31360.0,7501.0,False,closed,22.0
NEX-00059,2021,cyber_breach,C,11081000.0,4,1000000.0,50000000.0,36,421400.0,471711.0,360542.0,111169.0,False,closed,9.0
NEX-00060,2021,tech_eo,B,11713000.0,0,1000000.0,25000000.0,36,8055332.0,7527443.0,6933909.0,593534.0,False,closed,28.0
NEX-00061,2021,d_and_o,A,13252000.0,0,500000.0,25000000.0,36,9739321.0,10507054.0,9273179.0,1233875.0,False,closed,14.0
NEX-00062,2021,d_and_o,C,23488000.0,0,250000.0,50000000.0,36,5971253.0,5914171.0,5223869.0,690302.0,True,closed,16.0
NEX-00063,2021,business_interruption,A,11819000.0,0,500000.0,25000000.0,36,1089078.0,1167848.0,941658.0,226190.0,False,closed,18.0
NEX-00064,2021,business_interruption,A,25018000.0,2,250000.0,25000000.0,36,168512.0,184721.0,156254.0,28467.0,False,closed,20.0
NEX-00065,2021,business_interruption,C,7401000.0,2,1000000.0,50000000.0,36,4393881.0,4913412.0,3679059.0,1234353.0,False,closed,8.0
NEX-00066,2021,business_interruption,B,10934000.0,3,250000.0,10000000.0,36,475555.0,455833.0,390566.0,65267.0,False,closed,32.0
NEX-00067,2021,d_and_o,A,10868000.0,0,500000.0,50000000.0,36,612333.0,612116.0,575242.0,36874.0,False,closed,23.0
NEX-00068,2021,business_interruption,A,17782000.0,1,1000000.0,25000000.0,36,283468.0,313916.0,269660.0,44256.0,True,closed,43.0
NEX-00069,2021,cyber_breach,D,20237000.0,2,250000.0,25000000.0,36,606514.0,672055.0,521161.0,150894.0,True,closed,71.0
NEX-00070,2021,business_interruption,A,5642000.0,0,1000000.0,50000000.0,36,233391.0,229197.0,216402.0,12795.0,False,closed,34.0
NEX-00071,2021,cyber_breach,C,7594000.0,2,1000000.0,50000000.0,36,391691.0,433542.0,316022.0,117520.0,True,closed,22.0
NEX-00072,2022,business_interruption,D,14703000.0,3,1000000.0,10000000.0,29,831173.0,906020.0,750772.0,155248.0,True,closed,17.0
NEX-00073,2022,tech_eo,A,17149000.0,1,1000000.0,50000000.0,31,583703.0,575420.0,568900.0,6520.0,False,closed,25.0
NEX-00074,2022,tech_eo,A,8694000.0,2,250000.0,25000000.0,26,371015.0,375614.0,331586.0,44028.0,False,closed,43.0
NEX-00075,2022,cyber_breach,B,14331000.0,2,1000000.0,50000000.0,34,31254.0,28913.0,27909.0,1004.0,False,closed,20.0
NEX-00076,2022,cyber_breach,C,11810000.0,1,250000.0,25000000.0,34,323515.0,331273.0,277232.0,54041.0,False,closed,22.0
NEX-00077,2022,d_and_o,B,9179000.0,0,1000000.0,50000000.0,31,41091.0,43911.0,40428.0,3483.0,False,closed,9.0
NEX-00078,2022,business_interruption,C,9382000.0,1,500000.0,50000000.0,34,1035056.0,1098067.0,893516.0,204551.0,False,closed,35.0
NEX-00079,2022,cyber_breach,B,12409000.0,5,250000.0,50000000.0,30,134747.0,128890.0,126535.0,2355.0,False,closed,11.0
NEX-00080,2022,cyber_breach,A,12180000.0,1,500000.0,10000000.0,31,111918.0,125148.0,98697.0,26451.0,False,closed,81.0
NEX-00081,2022,d_and_o,C,9045000.0,4,250000.0,25000000.0,30,745607.0,789140.0,735977.0,53163.0,False,closed,25.0
NEX-00082,2022,business_interruption,A,9698000.0,1,500000.0,50000000.0,26,606899.0,602788.0,600582.0,2206.0,True,closed,35.0
NEX-00083,2022,cyber_breach,B,20938000.0,0,1000000.0,25000000.0,27,51955.0,51502.0,41876.0,9626.0,False,closed,17.0
NEX-00084,2022,business_interruption,A,13354000.0,0,250000.0,10000000.0,31,39632.0,42464.0,39589.0,2875.0,False,closed,17.0
NEX-00085,2022,business_interruption,B,18680000.0,2,1000000.0,25000000.0,25,121640.0,114177.0,112029.0,2148.0,True,closed,34.0
NEX-00086,2022,cyber_breach,D,21885000.0,0,500000.0,50000000.0,32,34030.0,35416.0,27727.0,7689.0,False,closed,14.0
NEX-00087,2022,d_and_o,B,16108000.0,0,500000.0,25000000.0,28,222519.0,235457.0,200135.0,35322.0,False,closed,19.0
NEX-00088,2023,business_interruption,B,11054000.0,1,500000.0,50000000.0,17,206069.0,215300.0,145586.0,69714.0,False,open,4.0
NEX-00089,2023,business_interruption,D,14933000.0,0,500000.0,10000000.0,21,413176.0,379483.0,363982.0,15501.0,True,closed,27.0
NEX-00090,2023,tech_eo,A,20252000.0,0,500000.0,10000000.0,16,144597.0,151213.0,100564.0,50649.0,False,open,5.0
NEX-00091,2023,business_interruption,A,9390000.0,2,500000.0,25000000.0,22,549204.0,563903.0,509429.0,54474.0,False,closed,38.0
NEX-00092,2023,cyber_breach,C,7958000.0,6,500000.0,25000000.0,21,2193059.0,2271538.0,1994940.0,276598.0,True,closed,15.0
NEX-00093,2023,cyber_breach,A,5283000.0,0,1000000.0,25000000.0,16,152774.0,152520.0,99226.0,53294.0,False,open,15.0
NEX-00094,2023,business_interruption,C,7552000.0,1,1000000.0,25000000.0,16,135400.0,128567.0,93824.0,34743.0,False,open,6.0
NEX-00095,2023,tech_eo,B,15692000.0,2,250000.0,25000000.0,17,10305840.0,10921026.0,7049155.0,3871871.0,False,open,25.0
NEX-00096,2023,business_interruption,B,12277000.0,2,1000000.0,25000000.0,19,278889.0,279477.0,226063.0,53414.0,False,open,8.0
NEX-00097,2023,cyber_breach,A,7222000.0,2,500000.0,25000000.0,16,55650.0,59211.0,36766.0,22445.0,False,open,30.0
NEX-00098,2023,cyber_breach,C,9959000.0,1,1000000.0,50000000.0,21,604526.0,592508.0,536342.0,56166.0,False,closed,31.0
NEX-00099,2023,cyber_breach,A,12190000.0,1,1000000.0,25000000.0,19,522305.0,480162.0,369159.0,111003.0,False,open,3.0
NEX-00100,2023,business_interruption,D,15437000.0,0,500000.0,50000000.0,15,295432.0,301146.0,184595.0,116551.0,False,open,27.0
NEX-00101,2023,business_interruption,C,8919000.0,4,1000000.0,25000000.0,21,1821412.0,1888818.0,1494558.0,394260.0,False,closed,2.0
NEX-00102,2023,d_and_o,B,10588000.0,0,250000.0,25000000.0,13,425122.0,468821.0,224431.0,244390.0,False,open,34.0
NEX-00103,2023,cyber_breach,A,4834000.0,1,250000.0,25000000.0,24,84571.0,92631.0,68905.0,23726.0,False,closed,2.0
NEX-00104,2023,cyber_breach,C,6748000.0,3,1000000.0,50000000.0,22,558178.0,509378.0,519876.0,0.0,False,closed,7.0
NEX-00105,2023,business_interruption,B,26944000.0,0,1000000.0,25000000.0,14,1452139.0,1553505.0,921158.0,632347.0,False,open,46.0
NEX-00106,2023,tech_eo,A,4018000.0,0,1000000.0,25000000.0,22,232042.0,222180.0,202090.0,20090.0,False,closed,22.0
NEX-00107,2023,tech_eo,B,10135000.0,1,500000.0,25000000.0,16,1042069.0,1097698.0,633743.0,463955.0,False,open,31.0
NEX-00108,2023,business_interruption,A,13390000.0,1,250000.0,25000000.0,20,370199.0,364086.0,316744.0,47342.0,False,open,1.0
NEX-00109,2023,tech_eo,B,9952000.0,1,500000.0,50000000.0,15,30200217.0,29320099.0,17310749.0,12009350.0,False,open,33.0
NEX-00110,2024,d_and_o,A,13413000.0,1,250000.0,10000000.0,4,4111313.0,3905986.0,685527.0,3220459.0,True,open,26.0
NEX-00111,2024,cyber_breach,B,21857000.0,0,500000.0,50000000.0,9,41000000.0,43050000.0,22550000.0,20500000.0,False,open,13.0
NEX-00112,2024,business_interruption,A,12488000.0,2,250000.0,50000000.0,5,206748.0,205016.0,47592.0,157424.0,False,open,40.0
NEX-00113,2024,cyber_breach,A,38843000.0,1,1000000.0,50000000.0,9,1303889.0,1359821.0,527275.0,832546.0,False,open,7.0
NEX-00114,2024,cyber_breach,D,8390000.0,1,500000.0,50000000.0,3,314416.0,293587.0,38691.0,254896.0,False,open,10.0
NEX-00115,2024,d_and_o,B,13661000.0,0,1000000.0,10000000.0,12,543572.0,589630.0,268865.0,320765.0,False,open,22.0
NEX-00116,2024,cyber_breach,A,4603000.0,0,500000.0,25000000.0,8,399620.0,376930.0,130712.0,246218.0,False,open,33.0
NEX-00117,2024,tech_eo,A,6413000.0,0,250000.0,50000000.0,4,2341354.0,2469991.0,367587.0,2102404.0,False,open,27.0
NEX-00118,2024,tech_eo,B,23317000.0,1,250000.0,25000000.0,10,31355.0,29336.0,14376.0,14960.0,False,open,28.0
NEX-00119,2024,business_interruption,B,7490000.0,1,500000.0,10000000.0,5,162581.0,177860.0,30624.0,147236.0,False,open,13.0
NEX-00120,2024,tech_eo,A,15646000.0,0,500000.0,25000000.0,10,135028.0,127506.0,52573.0,74933.0,False,open,38.0
NEX-00121,2024,cyber_breach,C,11635000.0,3,250000.0,10000000.0,9,97429.0,103362.0,37851.0,65511.0,False,open,2.0
NEX-00122,2024,cyber_breach,A,7118000.0,1,250000.0,25000000.0,9,89889.0,97486.0,34379.0,63107.0,False,open,11.0
NEX-00123,2024,business_interruption,C,10082000.0,3,1000000.0,10000000.0,2,195814.0,187215.0,15515.0,171700.0,False,open,5.0
NEX-00124,2024,cyber_breach,B,9279000.0,1,500000.0,25000000.0,1,545128.0,501748.0,26913.0,474835.0,True,open,7.0
NEX-00125,2024,cyber_breach,B,9405000.0,4,250000.0,25000000.0,9,104816.0,107851.0,38515.0,69336.0,False,open,26.0
NEX-00126,2024,cyber_breach,B,17491000.0,2,500000.0,50000000.0,3,425438.0,429601.0,54317.0,375284.0,False,open,34.0
NEX-00127,2024,d_and_o,B,16628000.0,1,1000000.0,10000000.0,1,1430352.0,1438148.0,58516.0,1379632.0,False,open,8.0
NEX-00128,2024,cyber_breach,D,8991000.0,2,500000.0,25000000.0,7,195138.0,209167.0,61859.0,147308.0,False,open,19.0
NEX-00129,2024,cyber_breach,C,7624000.0,0,1000000.0,25000000.0,12,525480.0,526470.0,239561.0,286909.0,False,open,64.0
NEX-00130,2024,d_and_o,A,13819000.0,0,250000.0,25000000.0,9,6469856.0,6530329.0,2369071.0,4161258.0,False,open,24.0
NEX-00131,2024,cyber_breach,B,11415000.0,5,250000.0,50000000.0,4,560681.0,564717.0,101454.0,463263.0,False,open,51.0
NEX-00132,2024,d_and_o,A,20066000.0,0,1000000.0,50000000.0,5,278310.0,278313.0,63715.0,214598.0,False,open,40.0
NEX-00133,2024,tech_eo,A,45266000.0,0,1000000.0,50000000.0,9,499105.0,493745.0,203967.0,289778.0,True,open,43.0
NEX-00134,2024,business_interruption,A,18290000.0,0,500000.0,25000000.0,6,118396.0,110747.0,31754.0,78993.0,False,open,15.0
NEX-00135,2024,cyber_breach,A,11793000.0,1,500000.0,10000000.0,7,427397.0,412425.0,117269.0,295156.0,False,open,25.0
NEX-00136,2024,cyber_breach,D,11011000.0,0,500000.0,10000000.0,11,1763201.0,1689633.0,724062.0,965571.0,False,open,79.0
NEX-00137,2024,cyber_breach,C,7819000.0,1,250000.0,25000000.0,1,141508.0,135083.0,6300.0,128783.0,False,open,10.0
NEX-00138,2024,cyber_breach,C,7626000.0,1,1000000.0,10000000.0,1,328572.0,352302.0,13350.0,338952.0,False,open,45.0
NEX-00139,2024,cyber_breach,B,7266000.0,0,500000.0,50000000.0,11,1667248.0,1542352.0,842360.0,699992.0,True,open,12.0
NEX-00140,2024,cyber_breach,B,9848000.0,3,1000000.0,25000000.0,4,180752.0,170845.0,26833.0,144012.0,False,open,20.0
NEX-00141,2024,d_and_o,B,9692000.0,0,500000.0,10000000.0,10,1063794.0,1080614.0,426057.0,654557.0,False,open,30.0
NEX-00142,2024,business_interruption,B,17405000.0,3,1000000.0,50000000.0,4,124958.0,121054.0,19453.0,101601.0,True,open,14.0
NEX-00143,2024,d_and_o,A,9830000.0,0,1000000.0,10000000.0,11,217152.0,206910.0,88772.0,118138.0,False,open,16.0
NEX-00144,2024,tech_eo,B,10872000.0,1,1000000.0,50000000.0,12,328962.0,323088.0,164447.0,158641.0,False,open,6.0
