claim_id,accident_year,line_of_business,risk_class,exposure,previous_claims,deductible,coverage_limit,development_month,claim_amount,reported_amount,paid_amount,reserve,litigated,status,report_lag_days
TER-00021,2018,contractor_liability,D,1535000.0,3,25000.0,5000000.0,48,55189.0,50560.0,46069.0,4491.0,False,closed,29.0
TER-00022,2018,builders_risk,B,4330000.0,0,25000.0,10000000.0,48,61668.0,67258.0,52829.0,14429.0,True,closed,15.0
TER-00023,2018,builders_risk,A,1906000.0,1,25000.0,10000000.0,48,63394.0,61419.0,62909.0,0.0,False,closed,43.0
TER-00024,2018,weather_delay,C,2437000.0,3,50000.0,2000000.0,48,55726.0,56216.0,44868.0,11348.0,False,closed,11.0
TER-00025,2018,weather_delay,B,1681000.0,2,25000.0,10000000.0,48,199741.0,188469.0,167133.0,21336.0,False,closed,17.0
TER-00026,2018,surety,B,1828000.0,1,25000.0,5000000.0,48,146242.0,145138.0,121821.0,23317.0,False,closed,4.0
TER-00027,2018,contractor_liability,B,1320000.0,2,25000.0,2000000.0,48,23572.0,25509.0,21094.0,4415.0,False,closed,15.0
TER-00028,2018,weather_delay,B,4687000.0,1,25000.0,2000000.0,48,25510.0,27604.0,20485.0,7119.0,False,closed,39.0
TER-00029,2018,weather_delay,A,2315000.0,0,50000.0,2000000.0,48,129299.0,129843.0,115287.0,14556.0,False,closed,33.0
TER-00030,2018,builders_risk,A,4052000.0,0,25000.0,5000000.0,48,68353.0,73065.0,56910.0,16155.0,False,closed,17.0
TER-00031,2018,builders_risk,C,2517000.0,1,50000.0,2000000.0,48,8531.0,8538.0,7285.0,1253.0,False,closed,45.0
TER-00032,2018,builders_risk,B,1767000.0,0,100000.0,5000000.0,48,211192.0,207420.0,202425.0,4995.0,False,closed,32.0
TER-00033,2018,contractor_liability,B,2123000.0,2,25000.0,10000000.0,48,157912.0,161085.0,132143.0,28942.0,False,closed,67.0
TER-00034,2018,builders_risk,B,1889000.0,0,50000.0,10000000.0,48,210225.0,198514.0,194127.0,4387.0,False,closed,30.0
TER-00035,2018,weather_delay,C,2510000.0,1,100000.0,10000000.0,48,55340.0,53660.0,48769.0,4891.0,True,closed,17.0
TER-00036,2018,builders_risk,A,2072000.0,0,25000.0,2000000.0,48,30790.0,32497.0,27204.0,5293.0,False,closed,33.0
TER-00037,2018,equipment,B,2152000.0,0,100000.0,2000000.0,48,30877.0,33023.0,29746.0,3277.0,True,closed,4.0
TER-00038,2018,builders_risk,A,1255000.0,0,100000.0,10000000.0,48,602716.0,549964.0,501570.0,48394.0,False,closed,11.0
TER-00039,2018,builders_risk,A,1670000.0,1,25000.0,10000000.0,48,34933.0,37072.0,34401.0,2671.0,False,closed,12.0
TER-00040,2018,equipment,D,5716000.0,3,100000.0,10000000.0,48,796087.0,859642.0,779129.0,80513.0,True,closed,1.0
TER-00041,2018,weather_delay,B,1787000.0,2,25000.0,2000000.0,48,34354.0,34283.0,32075.0,2208.0,False,closed,24.0
TER-00042,2018,equipment,B,1476000.0,1,100000.0,10000000.0,48,119681.0,109357.0,96928.0,12429.0,False,closed,69.0
TER-00043,2018,contractor_liability,B,2959000.0,4,50000.0,5000000.0,48,14573.0,15305.0,13592.0,1713.0,False,closed,3.0
TER-00044,2018,contractor_liability,C,5053000.0,0,25000.0,5000000.0,48,68861.0,65704.0,63357.0,2347.0,False,closed,7.0
TER-00045,2018,builders_risk,B,1208000.0,2,25000.0,5000000.0,48,144115.0,150101.0,137549.0,12552.0,False,closed,21.0
TER-00046,2018,weather_delay,B,2252000.0,0,50000.0,5000000.0,48,18211.0,17899.0,15348.0,2551.0,False,closed,26.0
TER-00047,2018,weather_delay,B,1823000.0,3,100000.0,10000000.0,48,208977.0,217373.0,207027.0,10346.0,False,closed,25.0
TER-00048,2018,equipment,B,1036000.0,0,25000.0,10000000.0,48,143581.0,137377.0,140313.0,0.0,False,closed,16.0
TER-00049,2018,weather_delay,B,3610000.0,6,50000.0,2000000.0,48,22652.0,22762.0,18640.0,4122.0,False,closed,13.0
TER-00050,2018,contractor_liability,C,2471000.0,2,25000.0,10000000.0,48,60790.0,61728.0,52464.0,9264.0,False,closed,4.0
TER-00051,2018,builders_risk,D,2591000.0,4,50000.0,2000000.0,48,47259.0,49094.0,38114.0,10980.0,False,closed,64.0
TER-00052,2018,weather_delay,A,1716000.0,0,25000.0,5000000.0,48,52688.0,49774.0,50907.0,0.0,False,closed,48.0
TER-00053,2018,weather_delay,D,3138000.0,0,100000.0,5000000.0,48,57595.0,64026.0,56617.0,7409.0,False,closed,11.0
TER-00054,2018,builders_risk,A,1909000.0,2,50000.0,10000000.0,48,17620.0,16979.0,17584.0,0.0,False,closed,19.0
TER-00055,2018,equipment,C,2328000.0,2,100000.0,2000000.0,48,89388.0,86467.0,82450.0,4017.0,False,closed,16.0
TER-00056,2018,weather_delay,C,1436000.0,3,25000.0,5000000.0,48,28167.0,26939.0,26285.0,654.0,True,closed,14.0
TER-00057,2018,surety,A,1361000.0,2,25000.0,2000000.0,48,24788.0,22677.0,23194.0,0.0,False,closed,7.0
TER-00058,2018,contractor_liability,B,4875000.0,3,25000.0,10000000.0,48,80120.0,79563.0,73232.0,6331.0,False,closed,80.0
TER-00059,2018,contractor_liability,C,1940000.0,0,50000.0,5000000.0,48,260115.0,278272.0,257640.0,20632.0,False,closed,17.0
TER-00060,2019,builders_risk,A,2631000.0,0,50000.0,2000000.0,48,17557.0,17292.0,15772.0,1520.0,False,closed,3.0
TER-00061,2019,contractor_liability,A,5420000.0,1,25000.0,2000000.0,48,105276.0,96457.0,91984.0,4473.0,False,closed,111.0
TER-00062,2019,weather_delay,A,1293000.0,3,100000.0,10000000.0,48,42795.0,44700.0,37844.0,6856.0,False,closed,40.0
TER-00063,2019,builders_risk,D,4237000.0,2,100000.0,2000000.0,48,144582.0,158545.0,140293.0,18252.0,False,closed,18.0
TER-00064,2019,surety,A,2440000.0,0,25000.0,2000000.0,48,604027.0,590745.0,565552.0,25193.0,False,closed,6.0
TER-00065,2019,contractor_liability,B,5056000.0,0,50000.0,10000000.0,48,81460.0,75197.0,76251.0,0.0,True,closed,53.0
TER-00066,2019,builders_risk,D,2745000.0,3,100000.0,10000000.0,48,15886.0,16465.0,15835.0,630.0,False,closed,14.0
TER-00067,2019,surety,D,1786000.0,1,25000.0,5000000.0,48,70842.0,65738.0,59760.0,5978.0,False,closed,14.0
TER-00068,2019,builders_risk,A,2872000.0,0,50000.0,10000000.0,48,9085.0,9959.0,8191.0,1768.0,False,closed,9.0
TER-00069,2019,builders_risk,B,3612000.0,1,50000.0,10000000.0,48,14595.0,13529.0,11946.0,1583.0,False,closed,6.0
TER-00070,2019,weather_delay,B,2545000.0,1,50000.0,10000000.0,48,266912.0,261470.0,234498.0,26972.0,False,closed,18.0
TER-00071,2019,surety,C,3191000.0,2,100000.0,2000000.0,48,181697.0,183301.0,179893.0,3408.0,True,closed,20.0
TER-00072,2019,builders_risk,B,1926000.0,2,25000.0,2000000.0,48,10397.0,9627.0,8496.0,1131.0,False,closed,14.0
TER-00073,2019,surety,B,860000.0,1,25000.0,5000000.0,48,232912.0,225954.0,221626.0,4328.0,False,closed,7.0
TER-00074,2019,contractor_liability,A,3921000.0,1,100000.0,2000000.0,48,259174.0,248953.0,252199.0,0.0,False,closed,53.0
TER-00075,2019,builders_risk,A,3546000.0,1,25000.0,2000000.0,48,28783.0,30422.0,25956.0,4466.0,False,closed,56.0
TER-00076,2019,contractor_liability,B,2692000.0,1,25000.0,5000000.0,48,41443.0,46291.0,39765.0,6526.0,False,closed,9.0
TER-00077,2019,weather_delay,A,2587000.0,0,50000.0,10000000.0,48,38944.0,38158.0,34590.0,3568.0,False,closed,47.0
TER-00078,2019,contractor_liability,A,4197000.0,1,100000.0,10000000.0,48,93032.0,99912.0,81000.0,18912.0,True,closed,20.0
TER-00079,2019,contractor_liability,B,1989000.0,2,100000.0,5000000.0,48,165021.0,153614.0,148708.0,4906.0,False,closed,18.0
TER-00080,2019,contractor_liability,A,1756000.0,0,100000.0,10000000.0,48,238754.0,245339.0,200302.0,45037.0,False,closed,69.0
TER-00081,2019,surety,A,2275000.0,0,25000.0,5000000.0,48,342904.0,341257.0,295411.0,45846.0,False,closed,65.0
TER-00082,2019,builders_risk,D,4531000.0,0,25000.0,2000000.0,48,265694.0,255970.0,228783.0,27187.0,False,closed,13.0
TER-00083,2019,equipment,B,1249000.0,2,25000.0,5000000.0,48,421077.0,455090.0,420101.0,34989.0,False,closed,32.0
TER-00084,2019,weather_delay,A,4537000.0,0,25000.0,10000000.0,48,111146.0,118283.0,96367.0,21916.0,False,closed,11.0
TER-00085,2019,equipment,C,1816000.0,3,25000.0,10000000.0,48,24664.0,22925.0,20860.0,2065.0,False,closed,3.0
TER-00086,2019,equipment,A,1442000.0,1,100000.0,10000000.0,48,71901.0,69336.0,71035.0,0.0,False,closed,36.0
TER-00087,2019,surety,A,4694000.0,0,100000.0,5000000.0,48,133482.0,144199.0,110485.0,33714.0,False,closed,27.0
TER-00088,2019,builders_risk,D,2382000.0,3,50000.0,10000000.0,48,51182.0,57239.0,50832.0,6407.0,False,closed,32.0
TER-00089,2019,weather_delay,C,1305000.0,3,50000.0,5000000.0,48,215553.0,222999.0,209229.0,13770.0,True,closed,77.0
TER-00090,2019,surety,B,2089000.0,3,25000.0,10000000.0,48,80328.0,87700.0,74658.0,13042.0,False,closed,15.0
TER-00091,2019,surety,A,3982000.0,1,50000.0,5000000.0,48,36318.0,40550.0,32162.0,8388.0,False,closed,27.0
TER-00092,2019,weather_delay,B,4537000.0,2,50000.0,10000000.0,48,308863.0,328297.0,259274.0,69023.0,False,closed,21.0
TER-00093,2019,surety,A,2019000.0,1,100000.0,10000000.0,48,193186.0,201269.0,158652.0,42617.0,False,closed,2.0
TER-00094,2019,weather_delay,A,3063000.0,1,25000.0,10000000.0,48,69867.0,66281.0,57342.0,8939.0,True,closed,16.0
TER-00095,2019,weather_delay,A,3573000.0,1,100000.0,10000000.0,48,146852.0,144134.0,127736.0,16398.0,False,closed,4.0
TER-00096,2019,equipment,A,1811000.0,1,50000.0,5000000.0,48,251756.0,261117.0,221905.0,39212.0,False,closed,19.0
TER-00097,2019,weather_delay,B,2986000.0,2,25000.0,10000000.0,48,96977.0,107044.0,95497.0,11547.0,False,closed,7.0
TER-00098,2019,weather_delay,A,2460000.0,2,50000.0,2000000.0,48,4203.0,4062.0,3813.0,249.0,True,closed,6.0
TER-00099,2019,weather_delay,A,1912000.0,1,50000.0,5000000.0,48,27303.0,26947.0,27252.0,0.0,False,closed,49.0
TER-00100,2019,weather_delay,D,1955000.0,2,100000.0,10000000.0,48,62613.0,56658.0,59118.0,0.0,False,closed,13.0
TER-00101,2019,builders_risk,B,2585000.0,1,50000.0,5000000.0,48,18252.0,19224.0,15136.0,4088.0,False,closed,14.0
TER-00102,2019,builders_risk,B,2538000.0,2,100000.0,2000000.0,48,63199.0,63046.0,57556.0,5490.0,False,closed,24.0
TER-00103,2019,equipment,A,1884000.0,1,25000.0,10000000.0,48,288476.0,310256.0,239976.0,70280.0,False,closed,1.0
TER-00104,2019,contractor_liability,C,2020000.0,2,25000.0,5000000.0,48,61865.0,58859.0,49977.0,8882.0,False,closed,8.0
TER-00105,2019,contractor_liability,B,4362000.0,2,50000.0,10000000.0,48,25598.0,26753.0,25310.0,1443.0,False,closed,9.0
TER-00106,2019,equipment,B,2782000.0,1,50000.0,10000000.0,48,847453.0,888199.0,735225.0,152974.0,False,closed,25.0
TER-00107,2019,builders_risk,B,3892000.0,1,100000.0,2000000.0,48,31934.0,32003.0,26758.0,5245.0,False,closed,22.0
TER-00108,2019,builders_risk,A,4559000.0,0,50000.0,5000000.0,48,11508.0,10835.0,9441.0,1394.0,True,closed,11.0
TER-00109,2019,builders_risk,A,3356000.0,1,100000.0,2000000.0,48,53905.0,53293.0,50155.0,3138.0,False,closed,59.0
TER-00110,2019,weather_delay,B,7781000.0,0,100000.0,5000000.0,48,105991.0,112765.0,94568.0,18197.0,True,closed,11.0
TER-00111,2019,equipment,D,1655000.0,2,100000.0,10000000.0,48,71700.0,67514.0,57527.0,9987.0,False,closed,9.0
TER-00112,2019,weather_delay,C,3745000.0,2,25000.0,10000000.0,48,189874.0,174648.0,179058.0,0.0,False,closed,25.0
TER-00113,2019,weather_delay,B,2132000.0,2,100000.0,10000000.0,48,40638.0,40712.0,34597.0,6115.0,False,closed,10.0
TER-00114,2019,contractor_liability,B,6323000.0,1,50000.0,2000000.0,48,31977.0,30429.0,30574.0,0.0,False,closed,43.0
TER-00115,2019,builders_risk,A,5850000.0,3,50000.0,5000000.0,48,50663.0,54520.0,45481.0,9039.0,False,closed,23.0
TER-00116,2019,builders_risk,C,941000.0,1,100000.0,10000000.0,48,140749.0,151980.0,127676.0,24304.0,False,closed,10.0
TER-00117,2019,contractor_liability,A,1540000.0,1,25000.0,10000000.0,48,35466.0,39295.0,31616.0,7679.0,True,closed,76.0
TER-00118,2019,equipment,A,3485000.0,0,50000.0,10000000.0,48,116741.0,126635.0,109176.0,17459.0,False,closed,13.0
TER-00119,2019,builders_risk,B,3711000.0,1,100000.0,2000000.0,48,46502.0,48475.0,46409.0,2066.0,False,closed,18.0
TER-00120,2019,contractor_liability,C,3613000.0,2,25000.0,5000000.0,48,1997720.0,1880157.0,1916961.0,0.0,False,closed,23.0
TER-00121,2019,builders_risk,C,2413000.0,1,100000.0,10000000.0,48,29775.0,32189.0,24232.0,7957.0,False,closed,23.0
TER-00122,2019,weather_delay,B,3139000.0,2,50000.0,2000000.0,48,289966.0,307416.0,260668.0,46748.0,False,closed,25.0
TER-00123,2019,contractor_liability,A,3465000.0,2,50000.0,10000000.0,48,65310.0,69510.0,55308.0,14202.0,False,closed,5.0
TER-00124,2019,builders_risk,A,2405000.0,0,25000.0,2000000.0,48,36766.0,38731.0,30166.0,8565.0,False,closed,19.0
TER-00125,2019,weather_delay,C,4178000.0,3,25000.0,2000000.0,48,176643.0,191235.0,148210.0,43025.0,False,closed,2.0
TER-00126,2019,contractor_liability,D,808000.0,2,100000.0,10000000.0,48,321435.0,310354.0,273099.0,37255.0,False,closed,15.0
TER-00127,2019,contractor_liability,A,3432000.0,2,25000.0,2000000.0,48,260988.0,273500.0,258886.0,14614.0,False,closed,16.0
TER-00128,2019,builders_risk,C,1491000.0,3,25000.0,2000000.0,48,88478.0,89700.0,83963.0,5737.0,True,closed,27.0
TER-00129,2019,contractor_liability,B,4038000.0,2,25000.0,2000000.0,48,44866.0,43714.0,43547.0,167.0,False,closed,9.0
TER-00130,2019,builders_risk,B,2230000.0,1,25000.0,2000000.0,48,29170.0,28350.0,27413.0,937.0,False,closed,22.0
TER-00131,2019,surety,B,1603000.0,0,100000.0,10000000.0,48,200233.0,187058.0,172827.0,14231.0,False,closed,12.0
TER-00132,2020,contractor_liability,A,2221000.0,0,25000.0,10000000.0,48,49453.0,46087.0,47782.0,0.0,True,closed,13.0
TER-00133,2020,weather_delay,B,3744000.0,2,50000.0,10000000.0,48,651537.0,623618.0,523646.0,99972.0,False,closed,10.0
TER-00134,2020,weather_delay,B,1574000.0,1,25000.0,2000000.0,48,84224.0,90636.0,71393.0,19243.0,False,closed,4.0
TER-00135,2020,equipment,A,1835000.0,0,50000.0,2000000.0,48,220136.0,242302.0,183912.0,58390.0,False,closed,33.0
TER-00136,2020,weather_delay,D,7672000.0,1,25000.0,5000000.0,48,35329.0,38559.0,30082.0,8477.0,False,closed,24.0
TER-00137,2020,weather_delay,B,1651000.0,3,50000.0,2000000.0,48,98162.0,99184.0,97093.0,2091.0,False,closed,48.0
TER-00138,2020,weather_delay,B,1756000.0,1,25000.0,10000000.0,48,137199.0,134568.0,110415.0,24153.0,False,closed,24.0
TER-00139,2020,weather_delay,A,2177000.0,0,50000.0,10000000.0,48,368003.0,367251.0,316390.0,50861.0,False,closed,8.0
TER-00140,2020,weather_delay,C,1499000.0,4,25000.0,2000000.0,48,39857.0,37418.0,36464.0,954.0,False,closed,60.0
TER-00141,2020,builders_risk,A,4534000.0,1,50000.0,2000000.0,48,79149.0,79871.0,74449.0,5422.0,False,closed,46.0
TER-00142,2020,builders_risk,B,5923000.0,6,100000.0,10000000.0,48,70484.0,67016.0,67295.0,0.0,False,closed,17.0
TER-00143,2020,builders_risk,C,1758000.0,1,50000.0,2000000.0,48,21432.0,20052.0,18789.0,1263.0,False,closed,27.0
TER-00144,2020,builders_risk,D,1055000.0,0,50000.0,5000000.0,48,74981.0,73762.0,63287.0,10475.0,True,closed,38.0
TER-00145,2020,equipment,D,4492000.0,3,100000.0,10000000.0,48,113994.0,104198.0,110628.0,0.0,True,closed,7.0
TER-00146,2020,builders_risk,C,4351000.0,2,50000.0,2000000.0,48,5452.0,5471.0,4495.0,976.0,False,closed,26.0
TER-00147,2020,builders_risk,A,3770000.0,3,50000.0,5000000.0,48,78750.0,82936.0,64024.0,18912.0,False,closed,1.0
TER-00148,2020,weather_delay,A,4457000.0,1,25000.0,10000000.0,48,97870.0,102109.0,82829.0,19280.0,False,closed,23.0
TER-00149,2020,weather_delay,B,1620000.0,2,100000.0,5000000.0,48,42756.0,47654.0,38417.0,9237.0,False,closed,74.0
TER-00150,2020,builders_risk,A,2298000.0,1,50000.0,10000000.0,48,10300.0,11277.0,10181.0,1096.0,True,closed,10.0
TER-00151,2020,weather_delay,D,1251000.0,3,25000.0,2000000.0,48,478309.0,497167.0,452370.0,44797.0,False,closed,8.0
TER-00152,2020,weather_delay,A,1230000.0,1,100000.0,5000000.0,48,73382.0,80535.0,66983.0,13552.0,False,closed,27.0
TER-00153,2020,contractor_liability,B,4083000.0,1,50000.0,5000000.0,48,245094.0,244549.0,221625.0,22924.0,False,closed,14.0
TER-00154,2020,surety,A,1787000.0,2,50000.0,10000000.0,48,422076.0,454049.0,396196.0,57853.0,False,closed,36.0
TER-00155,2020,equipment,A,7815000.0,2,100000.0,5000000.0,48,47744.0,45958.0,44177.0,1781.0,False,closed,29.0
TER-00156,2020,weather_delay,B,2594000.0,2,50000.0,2000000.0,48,159038.0,161563.0,137928.0,23635.0,False,closed,52.0
TER-00157,2020,weather_delay,A,1815000.0,1,100000.0,10000000.0,48,43085.0,48064.0,35267.0,12797.0,False,closed,65.0
TER-00158,2020,weather_delay,C,3726000.0,0,50000.0,5000000.0,48,77533.0,79994.0,65142.0,14852.0,True,closed,16.0
TER-00159,2020,builders_risk,B,6153000.0,3,100000.0,2000000.0,48,46889.0,47428.0,44851.0,2577.0,False,closed,15.0
TER-00160,2020,surety,B,3188000.0,2,50000.0,10000000.0,48,117092.0,125664.0,108531.0,17133.0,False,closed,52.0
TER-00161,2020,builders_risk,C,1360000.0,1,50000.0,5000000.0,48,201810.0,195497.0,193624.0,1873.0,False,closed,20.0
TER-00162,2021,weather_delay,B,1670000.0,1,100000.0,10000000.0,45,220279.0,198368.0,199606.0,0.0,False,closed,8.0
TER-00163,2021,surety,B,3871000.0,1,25000.0,10000000.0,42,190073.0,180163.0,161954.0,18209.0,False,closed,33.0
TER-00164,2021,contractor_liability,A,1497000.0,0,100000.0,2000000.0,41,81113.0,78739.0,71887.0,6852.0,False,closed,8.0
TER-00165,2021,weather_delay,A,1419000.0,2,25000.0,10000000.0,37,57986.0,57792.0,56063.0,1729.0,False,closed,28.0
TER-00166,2021,builders_risk,B,1249000.0,2,50000.0,5000000.0,48,88587.0,88443.0,82574.0,5869.0,False,closed,6.0
TER-00167,2021,builders_risk,C,1236000.0,0,100000.0,2000000.0,48,181968.0,185723.0,161776.0,23947.0,False,closed,16.0
TER-00168,2021,equipment,D,3164000.0,1,50000.0,2000000.0,42,405695.0,407445.0,346750.0,60695.0,False,closed,11.0
TER-00169,2021,contractor_liability,B,9033000.0,0,50000.0,2000000.0,45,125056.0,113455.0,120179.0,0.0,False,closed,14.0
TER-00170,2021,equipment,D,1520000.0,3,25000.0,2000000.0,48,377418.0,361843.0,351529.0,10314.0,False,closed,37.0
TER-00171,2021,contractor_liability,A,4023000.0,1,50000.0,10000000.0,42,78131.0,86854.0,69380.0,17474.0,False,closed,40.0
TER-00172,2021,contractor_liability,D,2834000.0,5,50000.0,2000000.0,39,468352.0,424342.0,456107.0,0.0,False,closed,19.0
TER-00173,2021,weather_delay,D,1441000.0,2,50000.0,10000000.0,38,98342.0,104389.0,92293.0,12096.0,False,closed,11.0
TER-00174,2021,contractor_liability,A,2177000.0,1,50000.0,5000000.0,37,7808.0,7845.0,7778.0,67.0,False,closed,36.0
TER-00175,2021,weather_delay,C,2225000.0,0,100000.0,5000000.0,37,337363.0,356094.0,314718.0,41376.0,True,closed,7.0
TER-00176,2021,weather_delay,C,1770000.0,3,100000.0,10000000.0,47,92724.0,90234.0,90868.0,0.0,True,closed,5.0
TER-00177,2021,weather_delay,C,6564000.0,6,25000.0,10000000.0,45,24210.0,23760.0,22033.0,1727.0,False,closed,18.0
TER-00178,2021,contractor_liability,C,964000.0,1,50000.0,5000000.0,41,83594.0,84739.0,78746.0,5993.0,False,closed,18.0
TER-00179,2021,builders_risk,B,3025000.0,0,100000.0,5000000.0,48,20280.0,22311.0,19641.0,2670.0,False,closed,22.0
TER-00180,2021,builders_risk,B,2951000.0,0,100000.0,10000000.0,43,465396.0,452479.0,380736.0,71743.0,True,closed,19.0
TER-00181,2021,builders_risk,B,1871000.0,1,25000.0,10000000.0,41,86508.0,79491.0,77411.0,2080.0,True,closed,97.0
TER-00182,2021,builders_risk,C,2694000.0,1,25000.0,5000000.0,48,12068.0,10963.0,11116.0,0.0,False,closed,10.0
TER-00183,2021,equipment,D,3877000.0,1,50000.0,2000000.0,45,266739.0,291798.0,216474.0,75324.0,False,closed,14.0
TER-00184,2021,contractor_liability,A,2698000.0,2,25000.0,2000000.0,39,45396.0,43990.0,43482.0,508.0,False,closed,11.0
TER-00185,2021,contractor_liability,C,3080000.0,0,25000.0,5000000.0,45,770261.0,713489.0,726440.0,0.0,False,closed,37.0
TER-00186,2021,weather_delay,A,3535000.0,0,100000.0,5000000.0,48,18376.0,18950.0,18142.0,808.0,False,closed,10.0
TER-00187,2021,builders_risk,A,905000.0,2,100000.0,10000000.0,41,3968.0,4309.0,3470.0,839.0,False,closed,7.0
TER-00188,2021,weather_delay,A,5236000.0,1,100000.0,10000000.0,41,59474.0,61371.0,53160.0,8211.0,False,closed,17.0
TER-00189,2021,equipment,B,7810000.0,1,25000.0,2000000.0,43,69921.0,65263.0,68689.0,0.0,True,closed,12.0
TER-00190,2021,weather_delay,A,4082000.0,0,50000.0,5000000.0,39,35837.0,35452.0,31619.0,3833.0,False,closed,24.0
TER-00191,2021,contractor_liability,A,4150000.0,0,25000.0,10000000.0,48,7285.0,6984.0,7044.0,0.0,False,closed,2.0
TER-00192,2021,weather_delay,A,1236000.0,0,100000.0,2000000.0,39,86880.0,78509.0,76826.0,1683.0,False,closed,34.0
TER-00193,2021,builders_risk,B,2356000.0,4,50000.0,2000000.0,46,297282.0,330712.0,257907.0,72805.0,True,closed,23.0
TER-00194,2021,contractor_liability,C,1666000.0,3,100000.0,10000000.0,43,13868.0,13882.0,11863.0,2019.0,False,closed,14.0
TER-00195,2021,weather_delay,A,1864000.0,3,25000.0,10000000.0,44,189837.0,176480.0,159975.0,16505.0,False,closed,11.0
TER-00196,2021,weather_delay,B,4054000.0,1,50000.0,2000000.0,42,37309.0,40841.0,33066.0,7775.0,False,closed,26.0
TER-00197,2021,builders_risk,B,1673000.0,1,100000.0,10000000.0,45,604333.0,674876.0,502996.0,171880.0,False,closed,15.0
TER-00198,2021,contractor_liability,A,2343000.0,0,50000.0,10000000.0,47,109062.0,117735.0,105310.0,12425.0,False,closed,25.0
TER-00199,2021,weather_delay,A,963000.0,0,100000.0,5000000.0,43,45565.0,43551.0,45332.0,0.0,False,closed,60.0
TER-00200,2021,contractor_liability,D,2310000.0,3,50000.0,2000000.0,37,401319.0,378010.0,328876.0,49134.0,True,closed,20.0
TER-00201,2021,builders_risk,D,2615000.0,3,25000.0,10000000.0,45,132954.0,135018.0,107821.0,27197.0,False,closed,40.0
TER-00202,2021,equipment,C,1758000.0,1,50000.0,2000000.0,37,66070.0,67944.0,52905.0,15039.0,False,closed,30.0
TER-00203,2021,weather_delay,A,1744000.0,3,100000.0,5000000.0,43,116993.0,127902.0,115403.0,12499.0,False,closed,12.0
TER-00204,2021,weather_delay,C,6421000.0,3,25000.0,5000000.0,38,48432.0,53895.0,39460.0,14435.0,False,closed,45.0
TER-00205,2021,surety,B,1365000.0,1,50000.0,10000000.0,46,17929.0,19727.0,16782.0,2945.0,False,closed,33.0
TER-00206,2021,contractor_liability,A,1478000.0,0,50000.0,5000000.0,44,582470.0,568058.0,501371.0,66687.0,False,closed,8.0
TER-00207,2021,contractor_liability,B,1668000.0,3,100000.0,2000000.0,44,58384.0,60067.0,49022.0,11045.0,False,closed,24.0
TER-00208,2021,weather_delay,D,4553000.0,2,50000.0,2000000.0,46,53352.0,49471.0,45310.0,4161.0,False,closed,62.0
